province,city,price,living_space,bathroom_number,bedroom_number,built_year,year,Bangkok,NakhonPathom,Nonthaburi,PathumThani,SamutPrakarn,SamutSakhon
Bangkok,Bang Sue,2170000,30,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,2170000,23,1,0,2022,0,1,0,0,0,0,0
Bangkok,Chatuchak,2170000,29.67,1,1,2013,9,1,0,0,0,0,0
Bangkok,Chatuchak,2170000,27,1,0,2015,7,1,0,0,0,0,0
Bangkok,Chatuchak,2170000,27.19,1,0,2015,7,1,0,0,0,0,0
Bangkok,Chom Thong,2170000,31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chom Thong,2170000,31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chom Thong,2170000,28,1,1,2015,7,1,0,0,0,0,0
Bangkok,Chom Thong,2170000,26,1,1,2016,6,1,0,0,0,0,0
Bangkok,Huai Khwang,2170000,30.5,1,1,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,2170000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Khan Na Yao,2170000,26.6,1,1,2017,5,1,0,0,0,0,0
Bangkok,Khlong Toei,2170000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2170000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Lat Phrao,2170000,36,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phra Khanong,2170000,31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Suan Luang,2170000,37,1,1,2013,9,1,0,0,0,0,0
Bangkok,Suan Luang,2170000,28.54,1,1,2015,7,1,0,0,0,0,0
Bangkok,Wang Thonglang,2170000,25,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,2170000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,2170000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,2170000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,2170000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Na,2170000,47,2,2,2016,6,1,0,0,0,0,0
Bangkok,Bang Phlat,2167300,27,1,1,2022,0,1,0,0,0,0,0
Bangkok,Huai Khwang,2165195,24,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Kapi,2163000,25,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2163000,26,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Khae,2163000,37,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bueng Kum,2163000,28,1,1,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,2163000,33,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chom Thong,2163000,26.56,1,1,2016,6,1,0,0,0,0,0
Bangkok,Huai Khwang,2163000,27,1,1,2021,1,1,0,0,0,0,0
Bangkok,Suan Luang,2163000,28,1,1,2018,4,1,0,0,0,0,0
Bangkok,Suan Luang,2163000,28,1,1,2018,4,1,0,0,0,0,0
Bangkok,Thon Buri,2163000,22,1,0,2015,7,1,0,0,0,0,0
Bangkok,Watthana,2163000,26,1,1,2015,7,1,0,0,0,0,0
Samut Prakarn,Muang Samut Prakarn,2160000,27,1,0,2017,5,0,0,0,0,1,0
Bangkok,Bang Na,2160000,36,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2160000,29,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2160000,29,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2160000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Sue,2160000,30,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,2160000,26,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,2160000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2160000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Lat Phrao,2160000,28,1,1,2017,5,1,0,0,0,0,0
Bangkok,Suan Luang,2160000,28.54,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,2160000,30,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Na,2159000,35.6,1,1,2014,8,1,0,0,0,0,0
Pathum Thani,Khlong Luang,2155000,25,1,1,2015,7,0,0,0,1,0,0
Bangkok,Bang Na,2153200,25,1,1,2020,2,1,0,0,0,0,0
Bangkok,Bang Na,2153200,25,1,1,2020,2,1,0,0,0,0,0
Pathum Thani,Khlong Luang,2153000,30,1,1,2019,3,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2151000,26,1,1,2015,7,0,0,0,1,0,0
Bangkok,Phra Khanong,2150500,24.37,1,1,2017,5,1,0,0,0,0,0
Samut Prakarn,Muang Samut Prakarn,2150000,36,1,1,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,31.44,1,1,2014,8,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,29,1,1,2015,7,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,30,1,1,2015,7,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,23,1,1,2017,5,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,26.66,1,1,2017,5,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,39.27,1,2,2019,3,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,21.5,1,1,2020,2,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,24.13,1,1,2020,2,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,29.77,1,1,2021,1,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2150000,30,1,1,2021,1,0,0,0,0,1,0
Pathum Thani,Khlong Luang,2150000,29,1,0,2014,8,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2150000,30,1,0,2014,8,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2150000,30,1,0,2014,8,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2150000,25,1,1,2018,4,0,0,0,1,0,0
Nonthaburi,Bang Yai,2150000,26,1,1,2015,7,0,0,1,0,0,0
Nonthaburi,Bang Yai,2150000,26,1,1,2018,4,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,32,1,1,2012,10,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,26,1,1,2014,8,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,33,1,1,2014,8,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,33,1,1,2015,7,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,33,1,1,2015,7,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,33,1,1,2015,7,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,30,1,1,2018,4,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,24,1,1,2020,2,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,29,1,1,2020,2,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,2150000,30,1,1,2020,2,0,0,1,0,0,0
Nonthaburi,Pak Kret,2150000,31,1,1,2013,9,0,0,1,0,0,0
Nonthaburi,Pak Kret,2150000,31,1,1,2013,9,0,0,1,0,0,0
Nonthaburi,Pak Kret,2150000,32,1,1,2013,9,0,0,1,0,0,0
Nonthaburi,Pak Kret,2150000,28.98,1,1,2016,6,0,0,1,0,0,0
Nonthaburi,Pak Kret,2150000,32,1,1,2017,5,0,0,1,0,0,0
Bangkok,Bang Kapi,2150000,49,1,2,2012,10,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,49.7,1,2,2012,10,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,31,1,0,2013,9,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,30,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,30,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,35,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,35,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,25,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,25.89,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,29,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,29,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,29.7,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,29.7,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,25,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,30,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Kapi,2150000,30.5,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Khen,2150000,64,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Kho Laem,2150000,31,1,0,2013,9,1,0,0,0,0,0
Bangkok,Bang Kho Laem,2150000,30,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Kho Laem,2150000,30,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Na,2150000,31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Na,2150000,33.32,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Na,2150000,41,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Na,2150000,28,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Na,2150000,27,1,1,2017,5,1,0,0,0,0,0
Bangkok,Bang Na,2150000,28,1,1,2020,2,1,0,0,0,0,0
Bangkok,Bang Phlat,2150000,35,1,1,2014,8,1,0,0,0,0,0
Bangkok,Bang Phlat,2150000,26,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Phlat,2150000,26,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Phlat,2150000,26,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,30,1,0,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,30,1,0,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,30.26,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,30.5,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,32,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,35,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,30,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,30,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,30,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,30.21,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,22,1,0,2016,6,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,26,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,26,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,33,1,0,2017,5,1,0,0,0,0,0
Bangkok,Bang Sue,2150000,31,1,1,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,32.6,1,0,2013,9,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,28,1,1,2013,9,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,28,1,1,2013,9,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,32,1,1,2013,9,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,25,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,31.32,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,31.32,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,32,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,32.28,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,32.38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,2150000,34,1,0,2016,6,1,0,0,0,0,0
Bangkok,Chom Thong,2150000,31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chom Thong,2150000,32,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chom Thong,2150000,32,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chom Thong,2150000,27,1,1,2015,7,1,0,0,0,0,0
Bangkok,Chom Thong,2150000,27,1,1,2016,6,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,27,1,1,2012,10,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,30,1,1,2012,10,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,26,1,0,2013,9,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,26,1,0,2013,9,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,26,1,0,2013,9,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,26,1,0,2013,9,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,26,1,0,2013,9,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,26.19,1,0,2013,9,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,27,1,0,2013,9,1,0,0,0,0,0
Bangkok,Din Daeng,2150000,27,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,28.67,1,1,2012,10,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,31,1,1,2012,10,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,48,1,1,2012,10,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,35.2,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,35.2,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,35.2,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,37,1,1,2013,9,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,28,1,1,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,30.35,1,1,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,0,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,0,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,0,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,0,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26.13,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,26.13,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,30,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,31,1,1,2017,5,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,31.07,1,1,2017,5,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,31.07,1,1,2017,5,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,21.52,1,1,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,22,1,1,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,27,1,1,2019,3,1,0,0,0,0,0
Bangkok,Huai Khwang,2150000,27,1,1,2021,1,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,29,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,30,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2150000,31.41,1,1,2012,10,1,0,0,0,0,0
Bangkok,Lak Si,2150000,32.8,1,1,2019,3,1,0,0,0,0,0
Bangkok,Lat Phrao,2150000,34,1,1,2013,9,1,0,0,0,0,0
Bangkok,Lat Phrao,2150000,33,1,1,2015,7,1,0,0,0,0,0
Bangkok,Lat Phrao,2150000,30,1,1,2017,5,1,0,0,0,0,0
Bangkok,Min Buri,2150000,38,1,2,2016,6,1,0,0,0,0,0
Bangkok,Min Buri,2150000,28.87,1,1,2017,5,1,0,0,0,0,0
Bangkok,Min Buri,2150000,29,1,1,2017,5,1,0,0,0,0,0
Bangkok,Phasi Charoen,2150000,57,1,2,2016,6,1,0,0,0,0,0
Bangkok,Phasi Charoen,2150000,57,1,2,2016,6,1,0,0,0,0,0
Bangkok,Phasi Charoen,2150000,58,1,2,2016,6,1,0,0,0,0,0
Bangkok,Phaya Thai,2150000,61,1,2,2013,9,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,33.78,1,1,2014,8,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,28,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,28,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,28,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,28,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,28.25,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,24.37,1,0,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,29,1,1,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,2150000,33,1,1,2019,3,1,0,0,0,0,0
Bangkok,Prawet,2150000,32,1,1,2013,9,1,0,0,0,0,0
Bangkok,Prawet,2150000,37,1,1,2017,5,1,0,0,0,0,0
Bangkok,Rat Burana,2150000,29,1,1,2014,8,1,0,0,0,0,0
Bangkok,Sathon,2150000,28.5,1,1,2020,2,1,0,0,0,0,0
Bangkok,Suan Luang,2150000,30,1,1,2012,10,1,0,0,0,0,0
Bangkok,Suan Luang,2150000,30,1,1,2012,10,1,0,0,0,0,0
Bangkok,Suan Luang,2150000,35,1,1,2013,9,1,0,0,0,0,0
Bangkok,Suan Luang,2150000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Suan Luang,2150000,26,1,1,2015,7,1,0,0,0,0,0
Bangkok,Suan Luang,2150000,28,1,1,2018,4,1,0,0,0,0,0
Bangkok,Taling Chan,2150000,32,1,1,2015,7,1,0,0,0,0,0
Bangkok,Taling Chan,2150000,32,1,1,2015,7,1,0,0,0,0,0
Bangkok,Taling Chan,2150000,32,1,1,2015,7,1,0,0,0,0,0
Bangkok,Taling Chan,2150000,32,1,1,2015,7,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,32.78,1,1,2013,9,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,35,1,1,2013,9,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,26.5,1,0,2014,8,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,26.5,1,0,2014,8,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,21,1,0,2015,7,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,21.5,1,0,2015,7,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,21.59,1,0,2015,7,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,21.6,1,0,2015,7,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,22,1,0,2015,7,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,27.72,1,1,2020,2,1,0,0,0,0,0
Bangkok,Thon Buri,2150000,27.72,1,1,2020,2,1,0,0,0,0,0
Bangkok,Wang Thonglang,2150000,25,1,1,2018,4,1,0,0,0,0,0
Bangkok,Wang Thonglang,2150000,25.29,1,1,2018,4,1,0,0,0,0,0
Bangkok,Yan Nawa,2150000,26,1,1,2012,10,1,0,0,0,0,0
Bangkok,Yan Nawa,2150000,26,1,1,2012,10,1,0,0,0,0,0
Bangkok,Yan Nawa,2150000,26,1,1,2012,10,1,0,0,0,0,0
Bangkok,Yan Nawa,2150000,46.61,1,1,2012,10,1,0,0,0,0,0
Bangkok,Yan Nawa,2150000,27,1,1,2015,7,1,0,0,0,0,0
Bangkok,Lat Krabang,2150000,44,2,2,2016,6,1,0,0,0,0,0
Bangkok,Wang Thonglang,2150000,36,2,2,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,2149000,29,1,1,2013,9,1,0,0,0,0,0
Pathum Thani,Khlong Luang,2148000,26,1,1,2015,7,0,0,0,1,0,0
Nonthaburi,Pak Kret,2142000,34,1,0,2015,7,0,0,1,0,0,0
Bangkok,Bang Khae,2142000,31,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Sue,2142000,23,1,0,2019,3,1,0,0,0,0,0
Samut Prakarn,Muang Samut Prakarn,2140000,28.43,1,1,2015,7,0,0,0,0,1,0
Bangkok,Bang Kapi,2140000,25,1,1,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,2140000,29.19,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,2140000,42,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phra Khanong,2140000,30,1,1,2014,8,1,0,0,0,0,0
Bangkok,Prawet,2140000,30,1,1,2013,9,1,0,0,0,0,0
Bangkok,Suan Luang,2140000,31,1,1,2012,10,1,0,0,0,0,0
Bangkok,Bang Na,2139000,25,1,1,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,2139000,23,1,0,2019,3,1,0,0,0,0,0
Bangkok,Huai Khwang,2138956,24,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bueng Kum,2138000,37,1,1,2019,3,1,0,0,0,0,0
Bangkok,Huai Khwang,2137432,24,1,1,2019,3,1,0,0,0,0,0
Bangkok,Huai Khwang,2137432,24,1,1,2019,3,1,0,0,0,0,0
Bangkok,Suan Luang,2135000,28,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Na,2130350,25,1,0,2020,2,1,0,0,0,0,0
Bangkok,Bang Na,2130350,25,1,0,2020,2,1,0,0,0,0,0
Bangkok,Min Buri,2130000,28,1,1,2016,6,1,0,0,0,0,0
Bangkok,Huai Khwang,2129656,24,1,1,2019,3,1,0,0,0,0,0
Pathum Thani,Khlong Luang,2126000,26,1,1,2015,7,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2126000,26,1,1,2015,7,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2126000,26,1,1,2015,7,0,0,0,1,0,0
Samut Prakarn,Muang Samut Prakarn,2120000,30.95,1,1,2014,8,0,0,0,0,1,0
Nonthaburi,Muang Nonthaburi,2120000,26,1,1,2017,5,0,0,1,0,0,0
Bangkok,Bang Kapi,2120000,30,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Kapi,2120000,32,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Kapi,2120000,28,1,1,2022,0,1,0,0,0,0,0
Bangkok,Din Daeng,2120000,26,1,0,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,2120000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2120000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,2120000,28,1,1,2012,10,1,0,0,0,0,0
Bangkok,Lak Si,2120000,26.39,1,1,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,2118956,24,1,1,2019,3,1,0,0,0,0,0
Nonthaburi,Pak Kret,2110000,26.98,1,1,2017,5,0,0,1,0,0,0
Bangkok,Huai Khwang,2110000,25,1,1,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,2110000,35,1,1,2014,8,1,0,0,0,0,0
Bangkok,Suan Luang,2110000,27,1,1,2015,7,1,0,0,0,0,0
Bangkok,Wang Thonglang,2110000,25.29,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bueng Kum,2109000,47,1,1,2019,3,1,0,0,0,0,0
Bangkok,Bang Na,2108000,34,1,1,2016,6,1,0,0,0,0,0
Samut Prakarn,Bang Plee,2100000,28,1,1,2013,9,0,0,0,0,1,0
Samut Prakarn,Bang Plee,2100000,28.77,1,1,2013,9,0,0,0,0,1,0
Samut Prakarn,Bang Plee,2100000,28.52,1,1,2019,3,0,0,0,0,1,0
Samut Prakarn,Bang Plee,2100000,28,1,1,2020,2,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,27.07,1,1,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,35,1,1,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,36,1,1,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,37,1,1,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,38.8,1,1,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,36,1,2,2013,9,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,22,1,0,2014,8,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,29.2,1,1,2014,8,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,29.2,1,1,2014,8,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,25,1,1,2015,7,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,29.77,1,1,2015,7,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,28,1,1,2016,6,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,32.75,1,1,2016,6,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,33,1,1,2016,6,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,27,1,0,2017,5,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,27,1,0,2017,5,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,26.22,1,1,2017,5,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,41.75,1,2,2017,5,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,27.5,1,0,2018,4,0,0,0,0,1,0
Samut Prakarn,Muang Samut Prakarn,2100000,30.9,1,1,2020,2,0,0,0,0,1,0
Pathum Thani,Khlong Luang,2100000,29,1,0,2014,8,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2100000,30,1,1,2014,8,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2100000,44.2,1,2,2016,6,0,0,0,1,0,0
Pathum Thani,Khlong Luang,2100000,28,1,1,2020,2,0,0,0,1,0,0
Nonthaburi,Bang Bua Thong,2100000,46.23,1,2,2016,6,0,0,1,0,0,0
Nonthaburi,Bang Yai,2100000,26,1,1,2018,4,0,0,1,0,0,0
